line;code;canonical name;category;type;family code;family;sortkey?;autodetect?;exceptional?;script codes;other names;standard characters
3856;lpo;Lipo;Lipo language;regular;tbq-llo;Lipo-Lolopo;;;;Plrd;Lipho,Eastern Lisu;
3857;lpx;Lopit;Lopit language;regular;sdv-lma;Lotuko-Maa;;;;;;
3858;lra;Rara Bakati';Rara Bakati' language;regular;day;Land Dayak;;;;;;
3859;lrc;Northern Luri;Northern Luri language;regular;ira-swi;Southwestern Iranian;;;;fa-Arab;;
3860;lre;Laurentian;Laurentian language;regular;iro-nor;North Iroquoian;;;;Latn;St. Lawrence Iroquoian;
3861;lrg;Laragia;Laragia language;regular;;;;;;;
3862;lri;Marachi;Marachi language;regular;bnt-msl;Masaba-Luhya;;;;;;
3863;lrk;Loarki;Loarki language;regular;;;;;;Gade Lohar;
3864;lrl;Larestani;Larestani language;regular;ira-swi;Southwestern Iranian;;;;fa-Arab;Achomi,Lari,Khodmooni;
3865;lrm;Marama;Marama language;regular;bnt-msl;Masaba-Luhya;;;;;;
3866;lrn;Lorang;Lorang language;regular;;;;;;;
3867;lro;Laro;Laro language;regular;alv-hei;Heiban;;;;;;
3868;lrr;Southern Lorung;Southern Lorung language;regular;sit-kie;Eastern Kiranti;;;;;Yamphe,Southern Yamphe,Yamphu,Southern Yamphu;
3869;lrt;Larantuka Malay;Larantuka Malay language;regular;poz-mly;Malayic;;;;Latn;;
3870;lrv;Larevat;Larevat language;regular;poz-vnc;North-Central Vanuatu;;;;Latn;;
3871;lrz;Lemerig;Lemerig language;regular;poz-vnc;North-Central Vanuatu;;;;;;
3872;lsa;Lasgerdi;Lasgerdi language;regular;ira-kms;Komisenian;;;;;;
3873;lsd;Lishana Deni;Lishana Deni language;regular;sem-nna;Northeastern Neo-Aramaic;;;;Hebr;Betanure Jewish Neo-Aramaic;
3874;lse;Lusengo;Lusengo language;regular;bnt-zbi;Zamba-Binza;;;;;;
3875;lsh;Lish;Lish language;regular;sit-khb;Kho-Bwa;;;;;;
3876;lsi;Lashi;Lashi language;regular;tbq-brm;Burmish;;;;;Lacid,Lachik,Leqi;
3877;lsl;Latvian Sign Language;Latvian Sign Language;regular;sgn;sign;;;;;;
3878;lsm;Saamia;Saamia language;regular;bnt-msl;Masaba-Luhya;;;;;;
3879;lso;Laos Sign Language;Laos Sign Language;regular;sgn;sign;;;;;Laotian Sign Language;
3880;lsp;Panamanian Sign Language;Panamanian Sign Language;regular;sgn;sign;;;;;;
3881;lsr;Aruop;Aruop language;regular;qfa-tor;Torricelli;;;;;Srenge,Sreengge,Lawu;
3882;lss;Lasi;Lasi language;regular;inc-snd;Sindhi;;;;Arab;;
3883;lst;Trinidad and Tobago Sign Language;Trinidad and Tobago Sign Language;regular;sgn;sign;;;;;;
3884;lsy;Mauritian Sign Language;Mauritian Sign Language;regular;sgn;sign;;;;;;
3885;lt;Lithuanian;Lithuanian language;regular;bat-eas;East Baltic;sortkey;autodetect;;Latn;;standard characters
3886;ltc;Middle Chinese;Middle Chinese language;regular;zhx;Sinitic;sortkey;;;Hant,Phag,Tang;;
3887;ltg;Latgalian;Latgalian language;regular;bat-eas;East Baltic;;;;Latn;;
3888;lti;Leti (Indonesia);Leti (Indonesia) language;regular;poz-tim;Timoric;;;;Latn;Leti;
3889;ltn;Latundê;Latundê language;regular;sai-nmk;Nambikwaran;;;;Latn;;
3890;lto;Olutsotso;Olutsotso language;regular;bnt-msl;Masaba-Luhya;;;;;;
3891;lts;Lutachoni;Lutachoni language;regular;bnt-msl;Masaba-Luhya;;;;;;
3892;ltu;Latu;Latu language;regular;poz-cma;Central Maluku;;;;;;
3893;lu;Luba-Katanga;Luba-Katanga language;regular;bnt-lub;Luba;;;;Latn;;
3894;lua;Luba-Kasai;Luba-Kasai language;regular;bnt-lub;Luba;;;;Latn;Tshiluba,Luba;
3895;luc;Aringa;Aringa language;regular;csu-mma;Moru-Madi;;;;;;
3896;lud;Ludian;Ludian language;regular;urj-fin;Finnic;;;;Latn;Ludic,Lude;
3897;lue;Luvale;Luvale language;regular;bnt-clu;Chokwe-Luchazi;;;;Latn;;
3898;luf;Laua;Laua language;regular;;;;;;;
3899;lui;Luiseño;Luiseño language;regular;azc-cup;Cupan;;autodetect;;Latn;Luiseno,Juaneño,Juaneno;
3900;luj;Luna;Luna language;regular;bnt-lbn;Luban;;;;;;
3901;luk;Lunanakha;Lunanakha language;regular;sit-tib;Tibetic;sortkey;autodetect;;Tibt;;
3902;lul;Olu'bo;Olu'bo language;regular;csu-mma;Moru-Madi;;;;;;
3903;lum;Luimbi;Luimbi language;regular;bnt-clu;Chokwe-Luchazi;;;;;;
3904;lun;Lunda;Lunda language;regular;bnt-lun;Lunda;;;;Latn;;
3905;luo;Luo;Luo language;regular;sdv-los;Southern Luo;;;;Latn;Dholuo;
3906;lup;Lumbu;Lumbu language;regular;bnt-sir;Sira;;;;;;
3907;luq;Lucumí;Lucumí language;regular;alv-yor;Yoruba;sortkey;;;Latn;;
3908;lur;Laura;Laura language;regular;;;;;;;
3909;lus;Mizo;Mizo language;regular;tbq-kuk;Kukish;;;;Latn;Lushai,Lushei;
3910;lut;Lushootseed;Lushootseed language;regular;sal;Salishan;;;;Latn;;
3911;luu;Lumba-Yakkha;Lumba-Yakkha language;regular;sit-kie;Eastern Kiranti;;;;;;
3912;luv;Luwati;Luwati language;regular;inc-snd;Sindhi;;;;Khoj;;
3913;luy;Luhya;Luhya language;regular;bnt-msl;Masaba-Luhya;;;;Latn;;
3914;luz;Southern Luri;Southern Luri language;regular;ira-swi;Southwestern Iranian;;;;fa-Arab;;
3915;lv;Latvian;Latvian language;regular;bat-eas;East Baltic;sortkey;autodetect;;Latn;;standard characters
3916;lva;Maku'a;Maku'a language;regular;poz-tim;Timoric;;;;;;
3917;lvi;Lawi;Lawi language;regular;mkh-ban;Bahnaric;;;;Latn;Lavi,Lavy,Swoeng,Savoeng,Saveung,Lakwi;
3918;lvk;Lavukaleve;Lavukaleve language;regular;paa;Papuan;;;;Latn;;
3919;lvl;Lwel;Lwel language;regular;bnt-bdz;Boma-Dzing;;;;Latn;Lwal,Kelwer;
3920;lvu;Levuka;Levuka language;regular;;;;;;;
3921;lwa;Lwalu;Lwalu language;regular;bnt-lbn;Luban;;;;;;
3922;lwe;Lewo Eleng;Lewo Eleng language;regular;;;;;;;
3923;lwg;Wanga;Wanga language;regular;bnt-msl;Masaba-Luhya;;;;;Oluwanga;
3924;lwh;White Lachi;White Lachi language;regular;qfa-kra;Kra;;;;;;
3925;lwl;Eastern Lawa;Eastern Lawa language;regular;mkh-pal;Palaungic;sortkey;;;Thai;;
3926;lwm;Laomian;Laomian language;regular;tbq-bis;Bisoid;;;;;;
3927;lwo;Luwo;Luwo language;regular;sdv-lon;Northern Luo;;;;Latn;Jur,Giur;
3928;lws;Malawian Sign Language;Malawian Sign Language;regular;sgn;sign;;;;;;
3929;lwt;Lewotobi;Lewotobi language;regular;;;;;;;
3930;lwu;Lawu;Lawu language;regular;tbq-lwo;Lawoish;;;;;;
3931;lww;Lewo;Lewo language;regular;poz-vnc;North-Central Vanuatu;;;;Latn;;
3932;lya;Layakha;Layakha language;regular;sit-tib;Tibetic;sortkey;autodetect;;Tibt;;
3933;lyg;Lyngngam;Lyngngam language;regular;aav-pkl;Pnar-Khasi-Lyngngam;;;;;;
3934;lyn;Luyana;Luyana language;regular;;;;;;;
3935;lzh;Literary Chinese;Literary Chinese language;regular;zhx;Sinitic;sortkey;;;Hant;;
3936;lzl;Litzlitz;Litzlitz language;regular;poz-vnc;North-Central Vanuatu;;;;Latn;;
3937;lzn;Leinong Naga;Leinong Naga language;regular;sit-kch;Konyak-Chang;;;;;;
3938;lzz;Laz;Laz language;regular;ccs-zan;Zan;;autodetect;;Geor,Latn;;
3939;maa;San Jerónimo Tecóatl Mazatec;San Jerónimo Tecóatl Mazatec language;regular;omq-maz;Mazatecan;;;;Latn;;
3940;mab;Yutanduchi Mixtec;Yutanduchi Mixtec language;regular;omq-mxt;Mixtec;;;;Latn;;
3941;mad;Madurese;Madurese language;regular;poz-msa;Malayo-Sumbawan;;;;Latn;;
3942;mae;Bo-Rukul;Bo-Rukul language;regular;nic-ple;East Plateau;;;;Latn;;
3943;maf;Mafa;Mafa language;regular;cdc-cbm;Central Chadic;;;;Latn;;
3944;mag;Magahi;Magahi language;regular;inc-eas;Eastern Indo-Aryan;;;;Deva,Kthi;;
3945;mai;Maithili;Maithili language;regular;inc-eas;Eastern Indo-Aryan;;;;Deva,Tirh,Kthi,Newa;;
3946;maj;Jalapa de Díaz Mazatec;Jalapa de Díaz Mazatec language;regular;omq-maz;Mazatecan;;;;Latn;;
3947;mak;Makasar;Makasar language;regular;poz-ssw;South Sulawesi;;;;Latn,Maka;;
3948;mam;Mam;Mam language;regular;myn;Mayan;;;;Latn;;
3949;man;Mandingo;Mandingo language;regular;dmn-man;Manding;;;;Latn;;
3950;map-ata-pro;Proto-Atayalic;Proto-Atayalic language;reconstructed;map-ata;Atayalic;;;exceptional;Latn;;
3951;map-bms;Banyumasan;Banyumasan language;regular;map;Austronesian;;;exceptional;Latn;;
3952;map-pro;Proto-Austronesian;Proto-Austronesian language;reconstructed;map;Austronesian;;;exceptional;Latn;;
3953;maq;Chiquihuitlán Mazatec;Chiquihuitlán Mazatec language;regular;omq-maz;Mazatecan;;;;Latn;;
3954;mas;Maasai;Maasai language;regular;sdv-lma;Lotuko-Maa;;;;Latn;;
3955;mat;Matlatzinca;Matlatzinca language;regular;omq;Oto-Manguean;;;;Latn;San Francisco Matlatzinca,San Francisco Oxtotilpa Matlatzinca;
3956;mau;Huautla Mazatec;Huautla Mazatec language;regular;omq-maz;Mazatecan;;;;Latn;;
3957;mav;Sateré-Mawé;Sateré-Mawé language;regular;tup;Tupian;;;;Latn;;
3958;maw;Mampruli;Mampruli language;regular;nic-wov;Western Oti-Volta;;;;Latn;;
3959;max;North Moluccan Malay;North Moluccan Malay language;regular;crp;creole or pidgin;;;;Latn;;
3960;maz;Central Mazahua;Central Mazahua language;regular;oto;Otomian;;;;Latn;;
3961;mba;Higaonon;Higaonon language;regular;mno;Manobo;;;;Latn;;
3962;mbb;Western Bukidnon Manobo;Western Bukidnon Manobo language;regular;mno;Manobo;;;;Latn;;
3963;mbc;Macushi;Macushi language;regular;sai-pem;Pemongan;;;;Latn;Makushi,Makusi,Makuxi,Macusi,Macussi,Teweya;
3964;mbd;Dibabawon Manobo;Dibabawon Manobo language;regular;mno;Manobo;;;;Latn;;
3965;mbe;Molale;Molale language;regular;nai-plp;Plateau Penutian;;;;Latn;Molala,Molalla,Molele;
3966;mbf;Baba Malay;Baba Malay language;regular;crp;creole or pidgin;;;;Latn;;
3967;mbh;Mangseng;Mangseng language;regular;poz-ocw;Western Oceanic;;;;Latn;;
3968;mbi;Ilianen Manobo;Ilianen Manobo language;regular;mno;Manobo;;;;Latn;;
3969;mbj;Nadëb;Nadëb language;regular;sai-nad;Nadahup;;;;Latn;;
3970;mbk;Malol;Malol language;regular;poz-ocw;Western Oceanic;;;;Latn;;
3971;mbl;Maxakalí;Maxakalí language;regular;sai-mje;Macro-Jê;;;;Latn;;
3972;mbm;Ombamba;Ombamba language;regular;bnt-mbt;Mbete;;;;Latn;;
3973;mbn;Macaguán;Macaguán language;regular;sai-guh;Guahiban;;;;Latn;;
3974;mbo;Mbo (Cameroon);Mbo (Cameroon) language;regular;bnt-mne;Manenguba;;;;Latn;Mbo;
3975;mbp;Wiwa;Wiwa language;regular;cba;Chibchan;;;;Latn;Damana,Malayo;
3976;mbq;Maisin;Maisin language;regular;;;;;Latn;;
3977;mbr;Nukak Makú;Nukak Makú language;regular;sai-nad;Nadahup;;;;Latn;;
3978;mbs;Sarangani Manobo;Sarangani Manobo language;regular;mno;Manobo;;;;Latn;;
3979;mbt;Matigsalug Manobo;Matigsalug Manobo language;regular;mno;Manobo;;;;Latn;;
3980;mbu;Mbula-Bwazza;Mbula-Bwazza language;regular;nic-jrn;Jarawan;;;;Latn;;
3981;mbv;Mbulungish;Mbulungish language;regular;alv-nal;Nalu;;;;Latn;;
3982;mbw;Maring;Maring language;regular;;;;;Latn;;
3983;mbx;Sepik Mari;Sepik Mari language;regular;paa-spk;Sepik;;;;Latn;Mari (East Sepik Province);
3984;mby;Memoni;Memoni language;regular;inc-snd;Sindhi;;;;Gujr,ur-Arab;;
3985;mbz;Amoltepec Mixtec;Amoltepec Mixtec language;regular;omq-mxt;Mixtec;;;;Latn;;
3986;mca;Maca;Maca language;regular;sai-mtc;Matacoan;;;;Latn;;
3987;mcb;Machiguenga;Machiguenga language;regular;awd;Arawakan;;;;Latn;;
3988;mcc;Bitur;Bitur language;regular;;;;;;;
3989;mcd;Sharanahua;Sharanahua language;regular;sai-pan;Panoan;;;;Latn;;
3990;mce;Itundujia Mixtec;Itundujia Mixtec language;regular;omq-mxt;Mixtec;;;;Latn;;
3991;mcf;Matsés;Matsés language;regular;sai-pan;Panoan;;;;Latn;;
3992;mcg;Mapoyo;Mapoyo language;regular;sai-map;Mapoyan;;;;Latn;;
3993;mch;Ye'kwana;Ye'kwana language;regular;sai-car;Cariban;sortkey;;;Latn;Makiritare,Maquiritari,Ye'kuana,Yekuana,De'kwana,So'to,Maiongong;
3994;mci;Mese;Mese language;regular;;;;;;;
3995;mcj;Mvanip;Mvanip language;regular;nic-mmb;Mambiloid;;;;Latn;;
3996;mck;Mbunda;Mbunda language;regular;bnt-clu;Chokwe-Luchazi;;;;Latn;;
3997;mcl;Macaguaje;Macaguaje language;regular;sai-tuc;Tucanoan;;;;Latn;;
3998;mcm;Kristang;Kristang language;regular;crp;creole or pidgin;;;;Latn;Malacca Creole Portuguese,Malaccan Creole Portuguese;
3999;mcn;Masana;Masana language;regular;cdc-mas;Masa;;;;;Massa,Masa;
4000;mco;Coatlán Mixe;Coatlán Mixe language;regular;nai-miz;Mixe-Zoquean;;;;Latn;;
4001;mcp;Makaa;Makaa language;regular;bnt-mka;Makaa;;;;;;
4002;mcq;Ese;Ese language;regular;ngf;Trans-New Guinea;;;;Latn;;
4003;mcr;Menya;Menya language;regular;ngf;Trans-New Guinea;;;;;;
4004;mcs;Mambai;Mambai language;regular;alv-mbm;Mbum;;;;;;
4005;mcu;Cameroon Mambila;Cameroon Mambila language;regular;nic-mmb;Mambiloid;;;;Latn;;
4006;mcv;Minanibai;Minanibai language;regular;ngf;Trans-New Guinea;;;;;;
4007;mcw;Mawa;Mawa language;regular;cdc-est;East Chadic;;;;Latn;Mawa (Chad),Mahwa;
4008;mcx;Mpiemo;Mpiemo language;regular;bnt-bek;Bekwilic;;;;;;
4009;mcy;South Watut;South Watut language;regular;poz-ocw;Western Oceanic;;;;;;
4010;mcz;Mawan;Mawan language;regular;ngf-mad;Madang;;;;;;
4011;mda;Mada (Nigeria);Mada (Nigeria) language;regular;nic-nin;Ninzic;;;;Latn;Mada;
4012;mdb;Morigi;Morigi language;regular;paa-kiw;Kiwaian;;;;;;
4013;mdc;Male;Male language;regular;ngf-mad;Madang;;;;;;
4014;mdd;Mbum;Mbum language;regular;alv-mbm;Mbum;;;;;;
4015;mde;Bura Mabang;Bura Mabang language;regular;ssa;Nilo-Saharan;;;;;;
4016;mdf;Moksha;Moksha language;regular;urj-mdv;Mordvinic;sortkey;autodetect;;Cyrl;;
4017;mdg;Massalat;Massalat language;regular;;;;;;;
4018;mdh;Maguindanao;Maguindanao language;regular;phi;Philippine;;;;Latn,Arab;;
4019;mdi;Mamvu;Mamvu language;regular;csu-mle;Mangbutu-Lese;;;;;;
4020;mdj;Mangbetu;Mangbetu language;regular;csu-maa;Mangbetu;;;;;;
4021;mdk;Mangbutu;Mangbutu language;regular;csu-mle;Mangbutu-Lese;;;;;;
4022;mdl;Maltese Sign Language;Maltese Sign Language;regular;sgn;sign;;;;;;
4023;mdm;Mayogo;Mayogo language;regular;nic-nke;Eastern Ngbaka;;;;Latn;;
4024;mdn;Mbati;Mbati language;regular;bnt-ngn;Ngondi-Ngiri;;;;;;
4025;mdp;Mbala;Mbala language;regular;bnt-pen;Pende;;;;;;
4026;mdq;Mbole;Mbole language;regular;bnt-mbe;Mbole-Enya;;;;;;
4027;mdr;Mandar;Mandar language;regular;poz-ssw;South Sulawesi;;;;Bugi,Latn;;
4028;mds;Maria;Maria language;regular;;;;;;Maria (New Guinea),Maria (Papua New Guinea);
4029;mdt;Mbere;Mbere language;regular;bnt-mbt;Mbete;;;;;;
4030;mdu;Mboko;Mboko language;regular;bnt-mbo;Mboshi;;;;;;
4031;mdv;Santa Lucía Monteverde Mixtec;Santa Lucía Monteverde Mixtec language;regular;omq-mxt;Mixtec;;;;Latn;;
4032;mdw;Mbosi;Mbosi language;regular;bnt-mbo;Mboshi;;;;;;
4033;mdx;Dizin;Dizin language;regular;omv-diz;Dizoid;;;;;;
4034;mdy;Maale;Maale language;regular;omv-ome;Ometo;;;;;;
4035;mdz;Suruí Do Pará;Suruí Do Pará language;regular;tup-gua;Tupi-Guarani;;;;Latn;;
4036;mea;Menka;Menka language;regular;nic-grs;Southwest Grassfields;;;;Latn;;
4037;meb;Ikobi-Mena;Ikobi-Mena language;regular;ngf;Trans-New Guinea;;;;Latn;Ikobi,Mena,Ikobi-Mina;
4038;mec;Mara;Mara language;regular;;;;;;Leelawarra,Leelalwarra,Mala,Marra;
4039;med;Melpa;Melpa language;regular;;;;;;;
4040;mee;Mengen;Mengen language;regular;poz-ocw;Western Oceanic;;;;;;
4041;mef;Megam;Megam language;regular;;;;;;;
4042;meg;Mea;Mea language;regular;poz-cln;New Caledonian;;;;;;
4043;meh;Southwestern Tlaxiaco Mixtec;Southwestern Tlaxiaco Mixtec language;regular;omq-mxt;Mixtec;;;;Latn;;
4044;mei;Midob;Midob language;regular;nub;Nubian;;;;Latn;;
4045;mej;Meyah;Meyah language;regular;paa-wpa;West Papuan;;;;;Mejah,Meax;
4046;mek;Mekeo;Mekeo language;regular;poz-ocw;Western Oceanic;;;;;;
4047;mel;Central Melanau;Central Melanau language;regular;poz-swa;North Sarawakan;;;;Latn;;
4048;mem;Mangala;Mangala language;regular;;;;;;;
4049;men;Mende;Mende language;regular;dmn-msw;Southwestern Mande;;;;Latn,Mend;;
4050;meo;Kedah Malay;Kedah Malay language;regular;poz-mly;Malayic;sortkey;autodetect;;Latn,ms-Arab,Thai;;
4051;mep;Miriwung;Miriwung language;regular;;;;;;;
4052;meq;Merey;Merey language;regular;cdc-cbm;Central Chadic;;;;Latn;;
4053;mer;Meru;Meru language;regular;bnt-kka;Kikuyu-Kamba;;;;Latn;;
4054;mes;Masmaje;Masmaje language;regular;;;;;;;
4055;met;Mato;Mato language;regular;poz-ocw;Western Oceanic;;;;Latn;Nenaya,Nengaya,Nineia;
4056;meu;Motu;Motu language;regular;poz-ocw;Western Oceanic;;;;Latn;Pure Motu,True Motu;
4057;mev;Mano;Mano language;regular;dmn-mda;Mano-Dan;;;;Latn;;
4058;mew;Maaka;Maaka language;regular;cdc-wst;West Chadic;;;;Latn;;
4059;mey;Hassaniya;Hassaniya language;regular;sem-arb;Arabic;;;;Arab;;
4060;mez;Menominee;Menominee language;regular;alg;Algonquian;sortkey;;;Latn;;
4061;mfa;Pattani Malay;Pattani Malay language;regular;poz-mly;Malayic;sortkey;autodetect;;Latn,ms-Arab,Thai;;
4062;mfb;Bangka;Bangka language;regular;;;;;;;
4063;mfc;Mba;Mba language;regular;nic-mbc;Mba;;;;Latn;;
4064;mfd;Mendankwe-Nkwen;Mendankwe-Nkwen language;regular;nic-nge;Ngemba;;;;Latn;;
4065;mfe;Mauritian Creole;Mauritian Creole language;regular;crp;creole or pidgin;sortkey;;;Latn;Mauritian;
4066;mff;Naki;Naki language;regular;nic-bbe;Eastern Beboid;;;;Latn;Bukwen,Mashi;
4067;mfg;Mixifore;Mixifore language;regular;dmn-mok;Mokole;;;;;Mogofin;
4068;mfh;Matal;Matal language;regular;cdc-cbm;Central Chadic;;;;Latn;;
4069;mfi;Wandala;Wandala language;regular;cdc-cbm;Central Chadic;;;;Latn;Mandara;
4070;mfj;Mefele;Mefele language;regular;cdc-cbm;Central Chadic;;;;;;
4071;mfk;North Mofu;North Mofu language;regular;cdc-cbm;Central Chadic;;;;;;
4072;mfl;Putai;Putai language;regular;;;;;;;
4073;mfm;Marghi South;Marghi South language;regular;;;;;;;
4074;mfn;Cross River Mbembe;Cross River Mbembe language;regular;nic-uce;East-West Upper Cross River;;;;Latn;;
4075;mfo;Mbe;Mbe language;regular;nic-eko;Ekoid;;;;Latn;;
4076;mfp;Makassar Malay;Makassar Malay language;regular;qfa-mix;mixed;;;;Latn;;
4077;mfq;Moba;Moba language;regular;nic-grm;Gurma;;;;Latn;;
4078;mfr;Marrithiyel;Marrithiyel language;regular;aus-dal;Daly;;;;Latn;Marrithiyal,Marithiel,Maridhiel,Maridhiyel,Berringen,Bringen,Brinken,Nganygit,Marriammu,Mare-Ammu,Maridjabin,Maredyerbin,Maretyabin,Maridyerbin,Maritjabin,Marridan,Meradan,Marramanindjdji,Marramaninydyi,Marimanindji,Mariyedi;
4079;mfs;Mexican Sign Language;Mexican Sign Language;regular;sgn;sign;;;;Latn;;
4080;mft;Mokerang;Mokerang language;regular;poz-aay;Admiralty Islands;;;;Latn;;
4081;mfu;Mbwela;Mbwela language;regular;bnt-clu;Chokwe-Luchazi;;;;;;
4082;mfv;Mandjak;Mandjak language;regular;alv-pap;Papel;;;;;;
4083;mfw;Mulaha;Mulaha language;regular;;;;;;;
4084;mfx;Melo;Melo language;regular;omv-nom;North Ometo;;;;;;
4085;mfy;Mayo;Mayo language;regular;azc-trc;Taracahitic;sortkey;;;Latn;;
4086;mfz;Mabaan;Mabaan language;regular;sdv;Eastern Sudanic;;;;;;
4087;mg;Malagasy;Malagasy language;regular;poz-bre;East Barito;;;;Latn;;
4088;mga;Middle Irish;Middle Irish language;regular;cel-gae;Goidelic;sortkey;autodetect;;Latn;;
4089;mgb;Mararit;Mararit language;regular;sdv-tmn;Taman;;;;;;
4090;mgc;Morokodo;Morokodo language;regular;csu-bbk;Bongo-Baka;;;;Latn;;
4091;mgd;Moru;Moru language;regular;csu-mma;Moru-Madi;;;;;;
4092;mge;Mango;Mango language;regular;csu-sar;Sara;;;;;;
4093;mgf;Maklew;Maklew language;regular;;;;;;;
4094;mgg;Mpongmpong;Mpongmpong language;regular;bnt-bek;Bekwilic;;;;;;
4095;mgh;Makhuwa-Meetto;Makhuwa-Meetto language;regular;bnt-mak;Makua;;;;Latn;;
4096;mgi;Jili;Jili language;regular;nic-pls;South Plateau;;;;;Lijili,Migili,Mijili;
4097;mgj;Abureni;Abureni language;regular;nic-cde;Central Delta;;;;Latn;;
4098;mgk;Mawes;Mawes language;regular;paa;Papuan;;;;;;
4099;mgl;Maleu-Kilenge;Maleu-Kilenge language;regular;;;;;;;
4100;mgm;Mambae;Mambae language;regular;poz-tim;Timoric;;;;Latn;;
4101;mgn;Mbangi;Mbangi language;regular;nic-ngd;Ngbandi;;;;Latn;;
4102;mgo;Meta';Meta' language;regular;nic-mom;Momo;;;;Latn;;
4103;mgp;Eastern Magar;Eastern Magar language;regular;sit-gma;Greater Magaric;;;;;;
4104;mgq;Malila;Malila language;regular;bnt-mby;Mbeya;;;;Latn;;
4105;mgr;Mambwe-Lungu;Mambwe-Lungu language;regular;bnt-mwi;Mwika;;;;Latn;;
4106;mgs;Manda (Tanzania);Manda (Tanzania) language;regular;bnt-bki;Bena-Kinga;;;;;Kimanda,Kinyasa,Nyasa;
4107;mgt;Mongol;Mongol language;regular;paa;Papuan;;;;Latn;;
4108;mgu;Mailu;Mailu language;regular;ngf;Trans-New Guinea;;;;;;
4109;mgv;Matengo;Matengo language;regular;bnt-mbi;Mbinga;;;;Latn;;
4110;mgw;Matumbi;Matumbi language;regular;bnt-mbi;Mbinga;;;;Latn;Matuumbi,Kimatumbi,Kimatuumbi;
4111;mgy;Mbunga;Mbunga language;regular;bnt-kil;Kilombero;;;;;;
4112;mgz;Mbugwe;Mbugwe language;regular;bnt-mra;Mbugwe-Rangi;;;;;;
4113;mh;Marshallese;Marshallese language;regular;poz-mic;Micronesian;sortkey;;;Latn;;
4114;mha;Manda (India);Manda (India) language;regular;dra-kki;Konda-Kui;;;;Orya;;
4115;mhb;Mahongwe;Mahongwe language;regular;bnt-kel;Kele;;;;;;
4116;mhc;Mocho;Mocho language;regular;myn;Mayan;;;;;;
4117;mhd;Mbugu;Mbugu language;regular;qfa-mix;mixed;;;;Latn;Ma'a,Normal Mbugu,Inner Mbugu;
4118;mhe;Besisi;Besisi language;regular;mkh-asl;Aslian;;;;;;
4119;mhf;Mamaa;Mamaa language;regular;ngf-fin;Finisterre;;;;Latn;;
4120;mhg;Marrgu;Marrgu language;regular;;;;;;Margu,Marrku;
4121;mhi;Ma'di;Ma'di language;regular;csu-mma;Moru-Madi;;;;;;
4122;mhj;Mogholi;Mogholi language;regular;xgn;Mongolic;;;;fa-Arab,Latn;Moghol;
4123;mhk;Mungaka;Mungaka language;regular;nic-nun;Nun;;;;Latn;;
4124;mhl;Mauwake;Mauwake language;regular;ngf-mad;Madang;;;;;;
4125;mhm;Makhuwa-Moniga;Makhuwa-Moniga language;regular;bnt-mak;Makua;;;;;;
4126;mhn;Mòcheno;Mòcheno language;regular;gmw-hgm;High German;sortkey;;;Latn;;
4127;mho;Mashi;Mashi language;regular;bnt-kav;Kavango;;;;Latn;;
4128;mhp;Balinese Malay;Balinese Malay language;regular;crp;creole or pidgin;;;;;;
4129;mhq;Mandan;Mandan language;regular;sio;Siouan;;;;;;
4130;mhr;Eastern Mari;Eastern Mari language;regular;chm;Mari;sortkey;autodetect;;Cyrl;Meadow Mari,Lowland Mari,Midland Mari,Standard Mari,Upo Mari,Mari,Mari (Russia);
4131;mhs;Buru (Indonesia);Buru (Indonesia) language;regular;poz-cma;Central Maluku;;;;;Buru;
4132;mht;Mandahuaca;Mandahuaca language;regular;awd-nwk;Nawiki;;;;;Mandauaca,Mandawaka,Mandawaca,Mandauaka,Mandauáka;
4133;mhu;Taraon;Taraon language;regular;sit-gsi;Greater Siangic;;;;Latn;Darang,Digaro-Mishmi,Digaro Mishmi;
4134;mhw;Mbukushu;Mbukushu language;regular;;;;;;;
4135;mhx;Lhao Vo;Lhao Vo language;regular;tbq-brm;Burmish;;;;;Langsu,Maru;
4136;mhy;Ma'anyan;Ma'anyan language;regular;poz-bre;East Barito;;;;;;
4137;mhz;Mor (Austronesian);Mor (Austronesian) language;regular;poz-hce;Halmahera-Cenderawasih;;;;Latn;Mor,Moor,Austronesian Mor;
4138;mi;Maori;Maori language;regular;poz-pep;Eastern Polynesian;sortkey;;;Latn;;
4139;mia;Miami;Miami language;regular;alg;Algonquian;;;;Latn;;
4140;mib;Atatláhuca Mixtec;Atatláhuca Mixtec language;regular;omq-mxt;Mixtec;;;;Latn;;
4141;mic;Mi'kmaq;Mi'kmaq language;regular;alg-eas;Eastern Algonquian;;;;Latn;;
4142;mid;Mandaic;Mandaic language;regular;sem-ase;Southeastern Aramaic;;;;Mand;;
4143;mie;Ocotepec Mixtec;Ocotepec Mixtec language;regular;omq-mxt;Mixtec;;;;Latn;;
4144;mif;Mofu-Gudur;Mofu-Gudur language;regular;cdc-cbm;Central Chadic;;;;Latn;;
4145;mig;San Miguel el Grande Mixtec;San Miguel el Grande Mixtec language;regular;omq-mxt;Mixtec;;;;Latn;Chalcatongo Mixtec;
4146;mih;Chayuco Mixtec;Chayuco Mixtec language;regular;omq-mxt;Mixtec;;;;Latn;;
4147;mii;Chigmecatitlán Mixtec;Chigmecatitlán Mixtec language;regular;omq-mxt;Mixtec;;;;Latn;;
